smiles,MUV-810
Oc1ccc(CNc2ccccc2O)cc1,0.0
CCOC(=O)C(=CNc1cccc(N)n1)C(=O)OCC,0.0
Brc1ccc(-c2nnc3n2CCCCC3)cc1,0.0
CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,0.0
Cc1ccc2c(C(=O)CN3CCC4(CC3)OCCO4)c(C)[nH]c2c1,0.0
Cc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1S(=O)(=O)N1CCCC1,0.0
O=C(c1coc(=O)c2ccccc12)N1CCN(Cc2ccccc2)CC1,0.0
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cccc(C)n1,0.0
Cn1c(=S)[nH]c2ccccc21,0.0
COCCNC(=O)C(c1ccc(C)cc1)N(C(=O)CCC(=O)Nc1ccccn1)C1CCCC1,0.0
Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1,0.0
COc1ccc(-n2nc3c(c2NC(=O)c2c(-c4ccccc4Cl)noc2C)CS(=O)(=O)C3)cc1,0.0
CC(C)CC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,0.0
O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1,0.0
O=C(NCc1cccnc1)c1ccc(COc2ccc3c(c2)CCC3)o1,0.0
COc1ccc(CC(=O)NNC(=O)c2ccoc2C)cc1OC,0.0
CC(CCc1ccccc1)NC(=O)c1nnc(Cc2ccc(Cl)cc2)o1,0.0
CCn1c(=O)c2cc(C(=O)N3CCN(C)CC3)sc2c2ccccc21,0.0
O=C(NCc1ccccc1C(F)(F)F)C1CC(c2ccccc2[N+](=O)[O-])=NO1,0.0
CN(C)c1cccc(/N=C2/C=C(N3CCOCC3)CC(C)(C)C2)c1,0.0
Cc1cc2nc(C3CCN(CC4COc5ccccc5O4)CC3)[nH]c2cc1C,0.0
COc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)C(C)=O)cc1,0.0
Cc1cccc(NC(=O)c2sc(NC(=O)c3ccco3)c(C#N)c2C)c1C,0.0
Cc1cccnc1NC(=O)COc1ccc2oc3c(c2c1)CCCC3,0.0
CC12CC(NC(=O)N1Cc1ccccc1)c1ccccc1O2,0.0
O=C(NCCc1ccccn1)C1CC(=O)N(Cc2ccccc2Cl)C1,0.0
O=C(COc1ccc(OCc2ccccc2)cc1)NC1CCOC1=O,0.0
COc1ccc(N2C(=O)C3CCCN3C2c2cccc(Br)c2)cc1,0.0
Cn1c(=O)n(C)c2cc(C(N)=O)ccc21,0.0
CCCn1c(SCC(=O)NCC2CCCO2)nc2c1c(=O)n(C)c(=O)n2C,0.0
Cc1nc2cc(N3CCCCC3)c(NC(=O)c3cccnc3)cc2c(=O)n1Cc1ccccc1,0.0
Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=N/O,0.0
CCOc1ccc(N(CC(=O)NCC2CCCO2)S(=O)(=O)c2ccc(Cl)cc2)cc1,0.0
CC(C)(C)NC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1,0.0
Cc1ccc2occ(C(=O)c3ccco3)c(=O)c2c1,0.0
OC(C#CCN1CCCC1)c1ccccc1,0.0
CCOC(=O)N1CCN(c2c(Nc3ccc4c(c3)OCCO4)c(=O)c2=O)CC1,0.0
Cc1ccc2oc(Nc3nc(C)cc(C)n3)nc2c1,0.0
CCOCCCNC(=O)c1ccccc1Br,0.0
Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cccc3c2CCCC3)cc1,0.0
Cc1ccc2cc(CNC(C)C)c(=O)[nH]c2c1,0.0
C/C(=C\C#N)n1nc(C)cc1N,0.0
COc1cccc(C(=O)Nc2cccc(-c3nc4ncccc4o3)c2C)c1,0.0
CC(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,0.0
O=C(Cn1cc(C(=O)c2cccs2)c2ccccc21)NC1CCCCC1,0.0
COc1ccc(-n2nc3c(c2NC(=O)c2c(F)cccc2Cl)CS(=O)C3)cc1,0.0
CS(=O)(=O)N(CC(=O)N1CCC(C(N)=O)CC1)c1ccc(Cl)c(C(F)(F)F)c1,0.0
CC(C)C(=O)Nc1nc(=O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,0.0
COCCn1nnnc1CN1CCC(NC(=O)Nc2cccc(OC)c2)CC1,0.0
Cc1ccc(-c2nnc(COc3cccc(-n4cnnn4)c3)o2)cc1,0.0
CCn1cc(/C=N/NC(=O)c2ccc3c(c2)OCO3)c(C)n1,0.0
Cc1ccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)cc1,0.0
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,0.0
Cn1c(-c2ccc(Br)o2)nc2ccccc21,0.0
CCC(C)S(=O)(=O)c1snnc1C,0.0
Cc1nc2cc(NC(=O)N3CCC(c4ccccc4)C3)ccc2n1C,0.0
CCCCNC(=O)CN(c1cccc(F)c1)S(C)(=O)=O,0.0
COc1cc(C(c2sc3nc(C)nn3c2O)N2CC(C)CC(C)C2)cc(OC)c1OC,0.0
COC(=O)Oc1ccc(/C=N/NC(=O)CN(c2ccccc2Cl)S(C)(=O)=O)cc1OC,0.0
O=C(CSc1nccc(=O)[nH]1)c1ccccc1Br,0.0
CCc1ccc(NC(=O)CCn2c(=O)oc3ccccc32)cc1,0.0
CN(c1ccc(C(=O)NCc2ccccc2)cc1)S(C)(=O)=O,0.0
O=C(/C=C/c1ccccc1)NNC(=O)C1CC1,0.0
COc1ccccc1N(CN1CCCC1=O)C(=O)c1c(F)cccc1F,0.0
CCOC(=O)c1c(C)c(C(=O)NCc2cccs2)c(C)n1CC,0.0
CCCCCc1c(C)[nH]c(N2CCc3ccccc32)nc1=O,0.0
O=C(c1ccco1)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1,0.0
COCCCNc1nc(-c2ccncc2)nc2ccccc12,0.0
CCOC(=O)N1CCN(C(=O)c2cc3cc(Br)ccc3oc2=O)CC1,0.0
COc1nc(C)ccc1-c1noc(-c2ccncc2)n1,0.0
Cc1cc(C)nc(SCc2cccc(C(=O)O)c2)n1,0.0
COc1ccc(C(=O)NN)cc1COc1ccc(Br)cc1,0.0
CCNC(=O)CC1C(=O)N(c2ccccc2)C(=O)N1CCc1ccc(OC)c(OC)c1,0.0
CCOC(=O)C1CCN(C(=O)COC(=O)c2ccc(Br)o2)CC1,0.0
O=[N+]([O-])/C(=C\Nc1ccccc1)S(=O)(=O)c1ccccc1,0.0
CCOC(=O)Cc1cc(=O)c2c(=O)n(-c3ccccc3)[nH]c2[nH]1,0.0
COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,0.0
C=CCN1CC(=O)C(c2ccccc2)=C1N,0.0
COc1ccc2nc(NC(=O)c3ccoc3C)sc2c1,0.0
CCC(=O)Nc1c(C)nn(C(=O)CC)c1C,0.0
C/C(NC1CCCC1)=C(/C#N)C(N)=O,0.0
Cc1ccccc1-c1nnn(CC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1,0.0
CCOc1ccc(NC(=O)C(=O)NCCCn2ccnc2)cc1,0.0
Cc1cccc(NC(=O)CSc2ncnc3nc[nH]c23)c1,0.0
COC(=O)CC1(c2ccccc2)C(=O)c2ccccc2C1=O,0.0
CCOC(=O)c1c(NC(NC(C)=O)C(Cl)(Cl)Cl)sc(C(C)=O)c1C,0.0
CCCn1nc(Oc2nc(SC)nc(N(C)C)n2)ccc1=O,0.0
COC(=O)c1cc(Br)c(=O)n(CCN(C(C)C)C(C)C)c1,0.0
Cc1ccc(-c2cc(-c3ccc(C)o3)nc(N)c2C#N)cc1,0.0
O=C(ON=C1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,0.0
CCCCNC(=O)C1c2ccccc2C(=O)N(c2ccc(OC)cc2)C1c1ccc(OC)cc1,0.0
Cc1cccc(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SCC(=O)N2CCCCC2)c1,0.0
CC(Oc1ccc(Cl)cc1Cl)c1nc(-c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)no1,0.0
O=C(O)C1C2C=CC(C2)C1C(=O)NCCc1ccncc1,0.0
COc1cc(C2NC(=O)NC(c3ccccc3)=C2C(C)=O)ccc1OCC#N,0.0
OC1(c2ccccc2)C/C(=N/n2cnnc2)C=C1c1ccccc1,0.0
CS(=O)(=O)N1CCN(C(=O)c2cc(-c3ccncc3)nc3ccc(Cl)cc23)CC1,0.0
Cn1nnnc1SCC(=O)Nc1ccccc1Cc1ccccc1,0.0
Cn1c(NC(=O)c2ccccc2)c(-c2cccs2)c(=O)c2ccccc21,0.0
O=c1cc(-c2ccccc2)nc2nc(COc3ccccc3)[nH]n12,0.0
COc1ccc(C)cc1NC(=O)CCN1CCCC1,0.0
Cc1cc(C)c(NC(=O)OCCN2CCOCC2)c(C)c1,0.0
COc1ccc(CN(CC(=O)NCC2CCCO2)C(=O)CNS(=O)(=O)c2ccc(C)cc2)cc1,0.0
CN1CCN(c2c[nH]c(=O)[nH]c2=O)CC1,0.0
Cc1ccc(N2CC(C(N)=O)CC2=O)cc1,0.0
C=CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,0.0
Cc1c(C(=O)NCCCN2CCOCC2)sc2nc(-c3ccc(F)cc3)cn12,0.0
CCn1c(COc2ccccc2C(N)=O)nc2ccccc21,0.0
O=C(c1cc2cc(Br)ccc2oc1=O)N1CCCC1,0.0
Cc1ccc2nc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2c1,0.0
Cc1nnc(NC(=O)c2ccco2)s1,0.0
Brc1ccc(CN2CCN(c3ccccn3)CC2)s1,0.0
CCOc1ccccc1-c1nc2c([nH]1)c(=O)n(C)c(=O)n2C,0.0
Cn1c2ccccc2c2c(C(=O)NCC3CCCO3)cn(C3CCCC3)c(=O)c21,0.0
COc1ccc(-n2c(SCC(N)=O)nnc2-c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,0.0
CCCC(=O)NCc1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C,0.0
O=C(Nc1cccc2c1CCCC2)C1CCN(C(=O)NC2CCCCC2)CC1,0.0
O=C(CSc1nnc(-c2ccncc2)n1Cc1ccco1)Nc1ccccc1Cl,0.0
O=C(CSc1ncn[nH]1)c1ccc2c(c1)OCO2,0.0
O=C(CCSCCC(=O)NCc1ccccc1)NCc1ccccc1,0.0
CCCC(C)C(=O)Nc1ccc(C(N)=O)cc1,0.0
O=C(Nc1ccccc1Oc1ccccc1)c1ccc(Br)o1,0.0
COc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3c(C)n(C)n(-c4ccccc4)c3=O)c2)c1,0.0
CC1(c2ccccc2)NC(=O)N(CC(=O)N2CCOCC2)C1=O,0.0
O=C1CN(C(=O)c2ccccc2)c2ccccc2N1,0.0
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Br)s1,0.0
CN1C(=O)c2ccccc2Sc2ccc(NC(=O)NC3CC3)cc21,0.0
COc1nc(N2CCCCCC2)nc(N2CCCCCC2)n1,0.0
Cc1ccc(-c2nc(C)sc2CC(=O)O)cc1,0.0
Fc1ccc(CSc2ncnc3sc4c(c23)CCCC4)cc1,0.0
Cc1ccc(N2C(=O)CSC2c2cccnc2)cc1F,0.0
CCOC(=O)N1CCN(C(=O)Cc2ccc(-n3c(=O)[nH]c4ccccc4c3=O)cc2)CC1,0.0
Cc1ccc2c(c1)c1ncnc(N3CCOCC3)c1n2C,0.0
CCOC(=O)C1CCN(C(C)C(=O)c2c(C)[nH]c3cc(C)ccc23)CC1,0.0
CC1(C)Cc2nc3oc4c(N5CCOCC5)ncnc4c3cc2CO1,0.0
CC(=O)Oc1cc2c(C(=O)NCCN3CCOCC3)c(C)oc2c2ccccc12,0.0
C=CCN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1cccnc1,0.0
O=C(Nc1ccc(Br)cn1)c1ccc2nccnc2c1,0.0
CN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,0.0
CCOC(=O)/C(C#N)=C(/C)c1ccc(OC)cc1,0.0
COC(=O)c1cccc(NC(=S)NCCC2=CCCCC2)c1,0.0
COc1ccc(S(=O)(=O)c2ccc(OC)c(OC)c2)cc1OC,0.0
CCOC(=O)C1CCN(C(=O)c2ccc(Br)o2)CC1,0.0
CC(=O)Nc1ccc(Cl)c(C(=O)Nc2cccc(C)n2)c1,0.0
CC(C)(C)Oc1ncc(Br)c(OC(C)(C)C)n1,0.0
Cc1ccc(Nc2nc(C(=O)N3CCC(C(=O)NCCN4CCOCC4)CC3)cs2)cc1,0.0
O=C(NC1CCCCC1)N1CCCC(c2nc3ccccc3[nH]2)C1,0.0
COc1cc(C2c3c(n[nH]c3C)C(=O)N2c2ccc(Br)cc2)ccc1O,0.0
CCOc1cc(C2c3c(n[nH]c3C)C(=O)N2c2ccc(C)cc2)ccc1O,0.0
Clc1cccc(Cl)c1-c1nnc2ccc(N3CCOCC3)nn12,0.0
COc1cc(C(=O)N2CCC(NC(=O)C(Cc3ccc(C)cc3)NC(C)=O)CC2)cc(OC)c1OC,0.0
O=c1cc(Nc2ccc3c(c2)OCCO3)[nH]c(=O)n1C1CCCCC1,0.0
CCC(=O)N(Cc1cc2cc(C)c(C)cc2[nH]c1=O)C1CCCCC1,0.0
c1ccc(-c2nc3ccccn3c2NCc2ccc3c(c2)OCO3)cc1,0.0
Nc1cc(=O)nc(SCc2nnc(-c3ccccc3)o2)[nH]1,0.0
Cc1ccc(-c2nnc(SCC(=O)OC(C)C)n2N)cc1,0.0
N#Cc1c(N)oc(-c2ccco2)c1-c1ccco1,0.0
Cc1ccc(N2CC(C(=O)NCc3cccs3)CC2=O)cc1C,0.0
COC(=O)C1CC(=O)N(CCc2c[nH]c3ccccc23)C1,0.0
CCOC(=O)c1ccc(NCn2c(=O)oc3ccccc32)cc1,0.0
CC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.0
O=C(Nc1cccc2nsnc12)c1cccs1,0.0
CSc1nnnn1-c1cccc(O)c1,0.0
CCOc1cc(/C=N/NC(=O)c2ccc(NC(=O)C(C)(C)C)cc2)ccc1OC(=O)c1cccc(C)c1,0.0
COc1ccc(CNC(=O)C2CCN(c3nc(OC)nc(OC)n3)CC2)cc1,0.0
Cc1ccccc1NC(=O)C1CC(=O)N(c2ccc3c4c(cccc24)CC3)C1,0.0
CCOC(=O)c1ccccc1NC(=O)c1c(O)n(CC)c2ccccc2c1=O,0.0
COc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0.0
COCc1cc(=O)n2c([nH]c3ccccc32)c1C#N,0.0
COc1ccc(C)cc1NS(=O)(=O)c1cc(C)ccc1C,0.0
O=C1C(=O)N(c2ccccc2)c2ccccc21,0.0
O=C1NC(c2ccco2)Nc2ccccc21,0.0
CCOC(=O)c1c(-c2cccs2)csc1NC(=O)CSc1ncn[nH]1,0.0
O=C(COc1ccccc1)NC(=S)Nc1ccc2c3c(cccc13)CC2,0.0
Cc1ccc2c(c1)C(=O)C(NC(=O)c1ccc(Cl)c(Cl)c1)CS2,0.0
Cc1cccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2N2CCCCC2)c1,0.0
COCCn1c(=O)[nH]c2cc(C(=O)NC(C)C)ccc2c1=O,0.0
O=C(c1cc2c(ccc3ccccc32)oc1=O)N1CCCC1,0.0
CCCOc1ccc(C2NC(=O)NC(c3ccccc3)=C2C(C)=O)cc1OCC,0.0
CC1=C(C)CC(C(=O)NCCc2ccccc2)C(C(=O)O)C1,0.0
CC(C)NS(=O)(=O)c1cccc2nsnc12,0.0
CCNC(=O)c1nc[nH]c1C(=O)NCC,0.0
Cc1nn(-c2cccc(C(F)(F)F)c2)c(Cl)c1/C=N/n1cnnc1,0.0
COc1ccccc1N1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1,0.0
Clc1cccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c1,0.0
CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(CC)CC1,0.0
Cn1c(NCc2ccco2)nc2c1c(=O)n(Cc1ccc(Cl)c(Cl)c1)c(=O)n2C,0.0
CC(C)OC(=O)CSc1nnc(-c2ccncc2)n1N,0.0
O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccco1,0.0
CCOC(=O)c1sc(N(C)C)nc1-c1ccccc1,0.0
O=C(c1cc(-c2cccnc2)nc2ccc(Br)cc12)N1CCC2(CC1)OCCO2,0.0
Cc1ccc(Nc2nc(=O)c3cccnc3s2)cc1,0.0
Cc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3sc4c(c3C#N)CCCC4)n2C)cc1,0.0
CCCOC(=O)c1ccc(Nc2nc(=O)cc(C)[nH]2)cc1,0.0
CC(C)CC(Nc1nc(Cl)ccc1[N+](=O)[O-])C(=O)O,0.0
COc1cccc(C2C(C(C)=O)=C(O)C(=O)N2Cc2ccco2)c1,0.0
O=C(Nc1nc2ccccc2[nH]1)C12CC3CC(CC(C3)C1)C2,0.0
CCCn1c(O)c(C(=O)NCc2ccc(OC)c(OC)c2)c(=O)c2ccccc21,0.0
c1ccc(Oc2nc(NCc3ccco3)nc(NCc3ccco3)n2)cc1,0.0
Cc1ccc2c(c1)NC(=O)C(CC(=O)O)O2,0.0
O=C(O)C1CC1c1ccc(Br)cc1,0.0
O=C1N/C(=C/c2cccn2-c2ccc(F)cc2)C(=O)N1Cc1ccccc1,0.0
CCC(=O)N1CCN(CCNC=C2C(=O)CC(c3cccs3)CC2=O)CC1,0.0
O=C1c2ccccc2C(=O)N1CCCCN1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,0.0
O=C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cn1)c1ccco1,0.0
CC(=O)NC(Cc1ccccc1)C(=O)N1CCN(C(=O)c2cccs2)CC1,0.0
Cc1ccc(S(=O)(=O)N(C)Cc2cc3ccccc3[nH]c2=O)cc1,0.0
Cc1cc(N2CCc3ccccc32)n2ncnc2n1,0.0
CCOc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCCC(=O)Nc2ccccn2)cc1,0.0
Cc1cc(CNC(=O)Nc2ccc3c(c2)OCO3)nn1C,0.0
Cc1ccccc1CNC(=O)c1ccccc1N,0.0
CC(C)NS(=O)(=O)c1ccc(OCC(=O)NCc2ccc3c(c2)OCO3)c(Cl)c1,0.0
COCCCn1c(SCC(N)=O)nnc1-c1ccccc1,0.0
CN1CCC(n2nccc2N)CC1,0.0
Cc1ccc(-c2cc(C(=O)N/N=C/c3cnn(C)c3C)c3ccccc3n2)cc1C,0.0
COc1cccc(Oc2coc3c(CN4CCOCC4)c(O)ccc3c2=O)c1,0.0
CCn1c(CSc2nnc(-c3ccoc3C)n2C)nc2cc(S(=O)(=O)N(C)C)ccc21,0.0
Clc1ccc2nc(-c3ccccc3)c(CN3CCOCC3)n2c1,0.0
CCOC(=O)N1CCN(C(=O)CSCc2nc(-c3ccccc3F)oc2C)CC1,0.0
O=C(COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1)NC1CCCCC1,0.0
CCOc1ccc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc1,0.0
CCC(=O)Nc1cc(-c2nn(C)c(=O)c3ccccc23)ccc1N1CCOCC1,0.0
COc1cc(OC)nc(NC(=O)CSc2nc3ccccc3[nH]2)n1,0.0
O=c1nc(-c2ccccc2)n2n(Cc3ccccc3)c(O)c3ccccc3c1-2,0.0
CCOc1ccc(NC(=O)CS(=O)CC(=O)NC2CCCc3ccccc32)cc1,0.0
COC(=O)CSc1nnc(-c2ccccn2)n1Cc1ccco1,0.0
O=C(c1ccccc1)N1CCN(Cc2ccccc2Br)CC1,0.0
COC(=O)CSc1nc(NCC(C)C)nc(N2CCOCC2)n1,0.0
CC(C)(C)c1ccc(COn2c(=O)c(-c3ccco3)[n+]([O-])c3ccccc32)cc1,0.0
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)NCC(=O)O)c1,0.0
Cc1ccc(NC(=O)COc2nc(C)cs2)cc1,0.0
Cc1ccc2cc(C(c3nnnn3Cc3ccccc3)N3CCc4ccccc43)c(=O)[nH]c2c1C,0.0
CCC(=O)Nc1c(-c2cccs2)c(=O)c2ccccc2n1C,0.0
CCCCC(=O)Nc1ccc2c(c1)nc1n2CCOC1,0.0
COc1ccc(OCCCSc2ncccn2)cc1,0.0
CN(C)c1ccc(C2=NOC(CN3C(=O)c4ccccc4S3(=O)=O)C2)cc1,0.0
CCCCn1c(CN(Cc2ccccc2)Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,0.0
Cc1sc(NC(=O)CSc2nnnn2C2CCCCC2)c(C#N)c1C,0.0
COc1cc(S(=O)(=O)NC2CCCC2)ccc1F,0.0
CCOC(=O)c1ccc(NC(=O)CN2CCc3ccccc3C2)cc1,0.0
c1ccc(-n2nnnc2-n2cnc3ccccc32)cc1,0.0
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2ncccn2)CC1,0.0
COc1ccc(-c2csc3nc(C)n(-n4cccc4)c(=O)c23)cc1,0.0
O=C(O)CC1=C(O)C(=O)N(c2ccccc2)C1c1ccc(Br)cc1,0.0
CCCOc1ccc(CSc2nc3ccccc3[nH]2)cc1,0.0
COc1cc(SC)ccc1C(=O)Nc1ccccc1C#N,0.0
COc1ccc(N2CCN(C(CNC(=O)Oc3ccccc3)c3cccnc3)CC2)cc1,0.0
CS(=O)(=O)NC1=NC2=NC(c3ccc(Br)cc3)=CC(c3ccccc3)N2N1,0.0
COc1ccccc1NC(=O)CCC(=O)Nc1ccccc1OC,0.0
c1cncc(C2CCCCN2Cc2ccc3c(c2)OCO3)c1,0.0
CC(C)C(=O)Nc1c(-c2cccs2)c(=O)c2ccccc2n1C,0.0
CC(C)(C)c1csc(NC2=NS(=O)(=O)c3ccccc32)n1,0.0
COCCNS(=O)(=O)c1cc(F)ccc1OC,0.0
Cc1ccc2nc(NCCCO)nc(-c3ccccc3)c2c1,0.0
COc1cc2c(cc1NCc1ccccn1)oc1ccccc12,0.0
COc1cc(-c2nc(-c3ccccc3)c(-c3cc([N+](=O)[O-])ccc3C)[nH]2)cc(OC)c1OC,0.0
CCOc1ccc(S(=O)(=O)Nc2nc3cc(OC)ccc3s2)cc1,0.0
COc1ccc(OC)c(-n2nnnc2SCC(=O)Nc2nc(C)c(C)s2)c1,0.0
O=C(Cc1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1,0.0
CCc1cccc(NC(=O)c2snc3c(=O)nc[nH]c23)c1,0.0
O=C(COc1cc(=O)n2c(n1)SCCC2)c1ccccc1,0.0
CCOC(=O)c1sc2ncnc(NCc3ccco3)c2c1C,0.0
CCn1c(NC(=O)c2ccc(COc3ccc(C)cc3[N+](=O)[O-])o2)nc2ccccc21,0.0
CCCc1ccc(-c2cc(N)n[nH]2)cc1,0.0
COc1ccc(-c2ncc3ccccn23)cc1,0.0
COc1ccc(-n2nc(C(=O)Nc3ccc(OC)c(OC)c3)c3c4ccccc4n(C)c3c2=O)cc1,1.0
